17:50:02;460,64
17:50:29;27,469
17:50:56;27,235
17:51:23;27,093
17:51:51;27,391
17:52:18;27,219
17:52:45;27,344
17:53:13;27,249
17:53:40;27,235
17:54:07;27,328
17:58:51;283,344
17:59:18;27,047
17:59:45;27,406
18:00:12;27,125
18:00:39;27,25
18:01:07;27,453
18:01:34;27,235
18:02:01;27,234
18:02:29;27,328
18:02:56;27,234
18:03:23;27,266
18:03:53;29,391
18:04:21;28,906
18:04:51;29,484
18:05:19;28,532
18:05:49;29,343
18:06:18;28,969
18:06:47;29,75
18:07:17;29,891
18:07:47;29,89
18:08:16;28,969
18:08:45;28,672
18:09:14;28,875
18:09:43;29,125
18:10:12;29,297
18:10:41;28,812
18:14:22;220,86
18:14:49;27,422
18:15:17;27,218
18:25:43;626,516
18:26:11;28,328
18:26:40;28,375
18:27:08;28,281
18:27:36;28,407
18:28:05;28,5
18:28:33;28,359
18:29:02;28,406
18:29:30;28,36
18:29:59;28,515
18:30:27;28,5
18:30:56;28,485
18:31:24;28,578
18:31:53;28,422
18:32:21;28,781
18:32:50;28,453
18:33:18;28,5
18:33:47;28,797
18:34:16;28,578
18:34:44;28,609
18:35:13;28,61
18:35:41;28,375
18:36:10;28,562
18:36:38;28,641
18:37:07;28,578
18:37:36;28,562
18:38:04;28,547
18:38:34;29,985
18:39:04;29,625
18:39:34;29,828
18:40:04;30,219
18:40:34;29,859
18:41:06;31,859
18:41:37;31,797
18:42:07;29,86
18:42:38;30,421
18:43:07;29,86
18:43:40;32,156
18:44:10;30,078
18:44:40;30,406
18:45:10;29,86
18:45:40;30,531
18:46:10;29,844
18:46:41;30,515
18:47:11;29,657
18:47:42;31,828
18:48:14;31,422
18:48:44;29,953
18:49:14;30,281
18:49:44;29,782
18:50:16;32,265
18:50:46;30,25
18:51:16;29,61
18:51:45;29,5
18:52:15;29,422
18:52:45;29,984
18:53:15;29,984
18:53:45;29,766
18:54:16;31,375
18:54:48;31,719
18:55:18;30,031
18:55:48;30,078
18:56:18;30,047
18:56:50;32,266
18:57:20;29,875
18:57:50;30,296
18:58:20;29,75
18:58:50;29,969
18:59:20;29,547
18:59:49;29,266
19:00:18;29,5
19:00:51;32,453
19:01:23;32,515
19:01:53;29,735
19:02:22;29,422
19:02:52;29,438
19:03:24;32,25
19:03:54;29,89
19:04:24;29,61
19:04:54;30,187
19:05:24;30,188
19:05:54;29,953
19:06:24;29,765
19:06:53;29,735
20:07:45;3651,422
20:08:14;29,562
20:08:44;29,61
20:09:14;29,547
20:09:43;29,75
20:10:13;29,75
20:10:43;29,625
20:11:12;29,656
20:11:42;29,641
20:12:12;29,781
20:12:41;29,515
20:13:11;29,657
20:13:41;29,75
20:14:10;29,781
20:14:40;29,859
20:15:10;29,625
20:15:40;29,641
20:16:09;29,75
20:16:39;29,766
20:17:09;29,546
20:17:38;29,735
20:18:08;29,734
20:18:38;29,766
20:19:08;29,641
20:19:37;29,734
20:20:07;29,563
20:20:36;29,656
20:21:06;29,547
20:21:36;29,859
20:22:06;29,625
20:22:35;29,656
20:23:05;29,75
20:23:34;29,532
20:24:04;29,75
20:24:34;29,672
20:25:04;29,64
20:25:33;29,891
20:26:03;29,609
20:26:33;29,672
20:27:02;29,704
20:27:32;29,796
20:28:02;29,751
20:28:32;29,625
20:29:01;29,656
20:29:31;29,672
20:30:01;29,703
20:30:30;29,672
20:31:00;29,672
20:31:30;29,843
20:31:59;29,657
20:32:29;29,5
20:32:58;29,547
20:33:28;29,499
20:33:58;29,813
20:34:27;29,61
20:34:57;29,749
20:35:27;29,766
20:38:06;158,797
20:38:35;29,656
20:39:05;29,61
20:41:01;116,187
20:43:44;162,75
20:45:02;77,844
20:45:54;52,328
20:46:24;29,531
20:46:53;29,735
20:47:25;31,718
20:47:58;32,61
20:48:27;29,75
20:48:57;29,64
20:49:27;29,532
20:49:58;31,172
20:50:28;30,109
20:50:57;29,609
20:51:27;29,907
20:51:57;29,593
20:52:27;29,766
20:52:56;29,734
20:53:26;29,703
20:53:58;32,063
20:54:31;32,297
20:55:00;29,656
20:55:30;29,516
20:55:59;29,531
20:56:31;31,531
20:57:00;29,516
20:57:30;29,75
20:58:00;29,656
20:58:30;30,094
20:58:59;29,515
20:59:29;30,172
21:00:00;30,297
21:00:32;32,5
21:01:04;31,844
21:01:34;30,312
21:02:04;29,625
21:02:34;29,641
21:03:06;32,375
21:03:36;29,969
21:04:06;30,187
21:04:36;29,985
21:05:06;29,859
21:05:36;30,094
21:06:06;30,297
21:06:36;29,75
21:07:08;32,156
21:07:41;32,516
21:08:11;29,718
21:08:40;29,532
21:09:10;29,75
21:09:42;31,609
21:10:12;30,172
21:10:41;29,75
21:11:12;30,422
21:11:41;29,64
21:12:11;29,86
21:12:41;29,547
21:13:11;29,718
21:13:42;31,391
21:14:15;32,734
21:14:44;29,516
21:15:14;29,5
21:15:44;29,781
21:21:40;356,36
21:22:10;29,64
21:22:39;29,735
21:23:09;29,75
21:23:39;29,64
21:24:08;29,531
21:24:38;29,641
21:25:07;29,578
21:25:37;29,625
21:26:07;29,641
21:26:36;29,5
21:27:06;29,656
21:27:36;29,734
21:28:05;29,547
21:28:35;29,75
21:29:05;29,782
21:29:34;29,843
21:30:04;29,532
21:30:34;29,625
21:31:03;29,75
21:31:34;30,187
21:32:09;35,688
21:32:39;29,843
21:33:09;29,75
21:33:39;30,172
21:34:11;32,266
21:34:41;29,969
21:35:12;30,328
21:35:42;30,265
21:36:12;30,063
21:36:42;30,422
21:37:12;29,531
21:37:42;30,172
21:38:13;31,406
21:38:46;32,156
21:39:15;29,75
21:39:46;30,313
21:40:15;29,625
21:40:48;32,687
21:41:18;30,25
21:41:48;30,063
21:42:18;29,969
21:42:48;29,984
21:43:18;30
21:43:48;29,922
21:44:19;30,578
21:44:51;32,11
21:45:23;31,641
21:45:52;29,718
21:46:22;30,235
21:46:52;29,812
21:47:25;32,469
22:25:10;2264,922
22:30:43;332,953
22:31:12;29,828
22:31:42;29,906
22:32:12;29,735
22:32:42;29,75
22:33:12;29,89
22:33:42;30
22:34:11;29,688
22:34:41;29,766
22:37:34;173,25
22:38:04;29,875
22:38:34;29,968
22:39:04;30,094
22:39:34;29,844
22:40:04;29,969
22:40:34;30,234
22:41:04;29,937
22:41:34;30,063
22:42:04;29,953
22:42:35;30,141
22:43:05;30,078
22:43:35;30,047
22:44:05;30,078
22:44:35;30,094
22:45:05;30,078
22:45:35;29,859
22:46:05;29,891
22:46:35;29,953
22:47:05;30,047
22:47:35;30
22:48:05;30,078
22:48:35;29,953
22:49:05;29,969
22:49:35;29,984
22:50:04;29,844
22:50:34;29,969
22:51:04;29,968
22:51:34;29,985
22:52:04;30,078
22:52:34;29,969
22:53:04;29,984
22:53:35;30,203
22:54:05;29,938
22:54:35;30,218
22:55:05;30,063
22:55:35;30,25
22:56:05;30,015
22:56:35;30,079
22:57:05;30,093
22:57:35;30,203
22:58:05;29,969
22:58:36;30,063
22:59:06;30,203
22:59:36;30,094
23:00:06;30,109
23:00:36;30,047
23:01:06;30,078
23:01:36;29,969
23:02:06;30,016
23:02:36;30,078
23:03:06;30,172
23:03:36;30,078
23:04:06;29,984
23:06:53;166,891
23:07:23;30,063
23:07:53;29,969
23:08:23;30,093
23:08:54;30,188
23:09:24;30,297
23:11:05;100,859
23:11:35;30,079
23:12:05;30,187
23:12:35;30,218
23:13:05;30,188
23:13:35;30,063
23:14:06;30,203
23:14:36;30,062
23:15:06;30,063
23:15:36;30,109
23:16:06;30,125
23:16:36;30,047
23:17:06;29,969
23:17:36;30,062
23:18:06;30,031
23:18:36;30,047
23:19:06;30,063
23:19:36;30,094
23:20:07;30,187
23:20:37;30,047
23:21:07;30,094
23:21:37;30,094
23:22:07;30,109
23:22:37;30,093
23:23:09;31,829
23:23:39;30,281
23:24:09;30,203
23:24:39;30,172
23:25:10;30,078
23:25:40;30,141
23:26:10;29,984
23:26:40;30,141
23:27:10;30,062
23:27:40;29,985
23:28:10;30,062
23:28:40;30,078
23:29:41;61,454
23:30:11;29,906
23:30:41;29,984
23:31:11;30,125
23:31:41;30,047
23:32:12;30,078
23:32:42;30,188
23:33:12;30,093
23:33:42;30,079
23:34:12;29,968
23:34:42;30,063
23:35:12;29,984
23:35:42;29,953
23:41:40;358,36
23:42:10;30,047
23:42:41;30,296
23:51:40;539,141
23:52:10;30,203
23:52:40;30,078
23:53:10;30,063
23:53:40;30,203
23:54:10;30,047
23:54:40;30,109
23:55:10;30,063
23:55:41;30,078
23:56:11;30,203
23:56:41;30,297
23:57:11;30,078
